user_id,signup_date,plan,country,session_count_30d,session_count_7d,avg_session_duration_min,feature_breadth,days_since_last_use,engagement_score,churned
usr_c667726dcfcd,2026-02-04,free,DE,18,8,10.0,5,18,36,1
usr_076d8a2d4792,2026-02-18,free,US,0,0,8.9,4,13,10,0
usr_ef53044ce73c,2026-02-27,pro,CA,19,4,5.0,7,3,51,0
usr_84b0302c41ab,2026-03-03,pro,IN,35,8,15.3,6,5,53,0
usr_b587b77a726a,2026-02-05,free,AU,2,1,7.0,2,15,29,1
usr_004fd6b02156,2026-02-05,enterprise,BR,63,17,40.5,7,2,100,0
usr_fed2b1e30e44,2026-04-21,free,IT,30,5,1.0,2,21,32,0
usr_710f269dbfdd,2026-04-12,enterprise,CA,48,11,21.3,6,1,97,0
usr_a8e3a09421fb,2026-04-14,free,CA,6,0,4.1,0,10,10,1
usr_258b864d626d,2026-03-19,free,IT,43,9,5.3,0,6,75,0
usr_6b27561e302c,2026-04-19,pro,DE,19,5,17.6,8,5,43,0
usr_558b8c250376,2026-01-31,pro,AU,24,5,10.8,4,4,43,1
usr_d0fdf2b906c8,2026-02-20,free,UK,9,0,1.3,3,20,17,1
usr_c5f1feb6aa6c,2026-03-22,free,UK,19,6,5.9,3,12,35,0
usr_f7a8a74b50bb,2026-03-24,free,ES,13,2,4.8,4,19,25,0
usr_0a8b006fdbed,2026-02-02,free,FR,11,4,1.0,5,10,30,1
usr_cd0114b8108a,2026-02-26,free,DE,27,5,4.5,1,10,63,0
usr_f7a024f69813,2026-04-12,free,UK,2,1,9.6,3,18,20,1
usr_69046c248266,2026-02-05,pro,ES,26,7,14.8,7,26,35,0
usr_4c3db26c5bf6,2026-04-16,free,UK,13,9,4.0,6,12,30,0
usr_a7702e269777,2026-01-27,free,IN,14,1,5.0,3,27,38,0
usr_64731e412f60,2026-04-09,pro,CA,27,7,5.0,3,6,63,0
usr_6a95a436cca6,2026-03-17,free,IT,4,2,3.9,2,24,11,0
usr_7fff4ed80d30,2026-04-10,free,BR,14,1,11.0,2,18,35,0
usr_7930847f8626,2026-04-04,pro,US,34,11,31.9,4,7,67,0
usr_d7630aa0813f,2026-02-19,pro,IT,21,4,21.6,5,11,36,1
usr_669b039a1e20,2026-01-29,pro,IN,39,10,5.3,5,9,65,1
usr_a8967b3e65ef,2026-02-09,free,AU,15,4,10.4,1,14,30,0
usr_e4d256a06fd5,2026-04-11,free,ES,15,0,11.4,2,25,25,1
usr_21da1aa29c9d,2026-04-05,pro,IT,20,3,11.9,3,8,48,0
usr_7c56981b473c,2026-02-01,free,IT,8,2,12.8,0,29,17,1
usr_a6679ac359f0,2026-03-19,free,US,24,1,19.7,2,29,37,0
usr_42b41f6e4f00,2026-04-20,pro,FR,33,11,19.3,6,6,59,1
usr_df88ca46fd52,2026-04-11,pro,IN,42,11,5.0,7,2,68,0
usr_531cbf88222f,2026-04-12,free,ES,13,5,5.4,3,20,24,1
usr_bfa8901afe17,2026-03-20,free,ES,12,3,10.6,3,24,16,1
usr_745073f6c5a8,2026-04-14,free,BR,28,6,16.0,0,5,44,0
usr_103bb0b72c3d,2026-02-11,enterprise,IN,35,9,30.6,6,2,79,0
usr_7cebaf97d3c8,2026-03-30,pro,AU,28,6,11.7,3,4,61,0
usr_c82a7c5e7675,2026-02-02,free,US,18,5,8.0,3,2,41,0
usr_aeb988deb72a,2026-03-07,free,DE,29,6,5.5,1,4,51,0
usr_0c0c779230c3,2026-02-22,free,IN,7,0,13.2,6,19,21,1
usr_4eba6249e225,2026-04-23,free,IT,0,0,2.2,2,15,9,1
usr_552ec594c527,2026-02-26,enterprise,UK,27,8,25.1,10,3,76,0
usr_b8de0c8d4a0e,2026-04-26,pro,BR,33,9,11.7,6,8,59,0
usr_73b5092aeb90,2026-03-28,pro,ES,23,7,24.3,7,4,57,0
usr_4380ff97dbbf,2026-04-26,free,UK,31,11,14.4,4,9,57,0
usr_53b83d86aa85,2026-04-22,free,FR,22,4,7.4,4,10,44,0
usr_f2b353b6c8ef,2026-02-01,free,BR,13,6,9.0,2,15,22,1
usr_1553abb4d694,2026-02-19,pro,IT,34,7,15.4,4,10,70,0
usr_7f3702483183,2026-02-02,pro,FR,34,11,5.0,5,9,69,0
usr_669eb90d5303,2026-04-07,free,ES,24,5,1.0,3,28,36,0
usr_f932515736a4,2026-04-11,free,US,24,7,5.1,5,15,28,1
usr_f06f4331387c,2026-03-18,free,BR,9,3,7.4,4,25,8,1
usr_3559a7064945,2026-02-13,pro,IN,34,6,16.4,4,5,73,0
usr_5e35c2f914c4,2026-03-30,pro,DE,47,12,12.7,8,2,85,0
usr_63e5a4a2d0af,2026-04-05,pro,IT,25,3,6.7,7,8,55,0
usr_20437541ae80,2026-03-10,pro,AU,42,13,22.2,5,0,88,0
usr_49a58e896921,2026-04-13,free,ES,12,4,2.9,1,14,23,1
usr_8539f92fed05,2026-04-22,free,IN,10,2,5.0,2,22,9,1
usr_8a9b181ab2d2,2026-02-27,free,ES,3,2,6.5,3,26,9,1
usr_75f6d4872fbb,2026-02-10,free,IN,41,10,5.0,1,3,63,0
usr_865e11e29ee2,2026-02-04,free,BR,40,8,13.4,4,3,73,0
usr_a6137e3334a3,2026-02-06,free,BR,26,9,1.0,1,4,45,0
usr_7da2d8f34d95,2026-04-21,free,IT,9,1,6.0,3,14,22,1
usr_968e4b454336,2026-03-19,pro,AU,33,8,5.0,3,8,58,1
usr_d290c21a33e0,2026-02-26,pro,IT,40,12,13.6,3,2,68,0
usr_ce5ac582d8fd,2026-02-23,free,DE,31,7,8.0,2,10,64,0
usr_ee058b304935,2026-02-07,free,IT,31,9,2.0,0,5,58,1
usr_1f2bb2cccddb,2026-02-03,pro,US,35,9,22.6,3,9,52,0
usr_4a80fbb25766,2026-04-12,free,DE,14,5,19.5,3,22,29,1
usr_dac4629f75b0,2026-04-11,free,IN,6,0,1.0,4,12,10,1
usr_44dc201387a8,2026-02-10,pro,ES,25,6,13.0,4,6,59,0
usr_ce854584d540,2026-03-17,pro,AU,45,9,14.9,4,0,94,0
usr_0179170b7648,2026-04-25,free,IT,29,4,2.7,2,3,57,0
usr_32d2e2efceac,2026-02-05,free,BR,9,2,6.7,3,13,39,1
usr_f4d26c878796,2026-04-07,pro,AU,32,7,13.5,6,9,56,0
usr_28417680261b,2026-03-22,free,DE,19,2,1.7,1,12,29,1
usr_4f1bec937c22,2026-02-18,enterprise,UK,35,10,43.4,10,1,76,0
usr_b01be6b4eaef,2025-12-02,free,FR,37,1,10.6,3,1,20,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c2d991a261db,2024-04-25,free,US,11,14,10.7,0,3,86,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c4a25392f837,2025-04-30,free,DE,29,9,6.0,0,27,67,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e250a3ba227a,2025-05-21,pro,UK,2,0,5.1,1,26,78,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_27e30e574803,2025-02-19,free,FR,20,7,11.4,0,17,52,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_42299411e7ca,2025-02-20,pro,US,20,13,10.2,3,2,29,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0d41c8c2cca4,2024-08-06,free,US,43,7,8.0,2,1,23,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ca5b441ad079,2024-06-12,free,FR,30,9,8.4,2,28,71,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_77c02317b51d,2026-04-27,pro,UK,38,6,7.6,1,5,39,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_de58576718d9,2024-07-10,free,DE,18,11,6.5,5,28,50,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_85726d7440de,2026-03-04,free,US,41,10,12.9,1,20,36,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3ba469c5ca21,2024-06-10,pro,DE,25,0,1.3,4,16,75,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d0f17b75f000,2025-01-19,free,CA,38,2,17.3,4,2,11,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0c1ace4c8d07,2025-03-06,free,DE,25,7,16.6,5,22,49,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3d6db6a07b25,2024-05-05,free,UK,27,12,10.6,2,1,55,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_aff99a1088f4,2024-07-29,free,UK,8,9,5.4,1,14,17,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3384c13578ae,2025-10-15,pro,FR,7,3,7.9,3,4,57,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0af6b3ee649e,2026-04-19,pro,CA,29,3,3.4,3,0,37,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_194cc80ce32a,2024-06-15,free,DE,45,12,18.6,1,9,36,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_782a8d5e0afe,2025-09-15,pro,US,46,4,5.0,1,22,77,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8ef961b31cf6,2024-12-01,free,FR,27,8,3.9,1,25,71,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_47acf71e214e,2026-04-30,free,DE,15,11,15.5,4,3,10,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_edb2f9e81fce,2026-02-19,free,FR,45,14,18.7,1,9,13,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e7ef4450c45f,2024-02-16,free,UK,4,4,17.5,5,9,36,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_af2ac1097fb3,2024-03-09,pro,US,16,9,14.3,5,21,48,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_07fb93caf2e1,2024-02-20,free,US,18,8,12.7,5,7,73,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b371b54a3364,2025-12-03,free,FR,22,1,9.9,0,18,65,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e8f5922865cd,2024-02-22,free,DE,25,14,10.3,2,4,21,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_126a87787843,2024-06-06,free,CA,27,4,13.3,2,23,17,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a6cf0df2ab53,2026-01-13,free,DE,5,2,12.2,5,0,39,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b043540acce6,2025-10-18,free,DE,33,1,18.9,3,15,73,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2a8be750b3e8,2025-08-01,free,UK,0,2,7.8,2,15,29,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_f8432090e821,2025-01-10,free,CA,7,9,18.9,0,4,47,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3c4473372c4e,2026-01-31,pro,FR,43,5,13.2,1,16,23,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7e7598b5a260,2026-02-19,free,UK,41,7,14.5,5,4,73,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_bb70cddbc4f2,2025-10-16,free,FR,0,9,3.3,0,12,20,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_07cb55b3aaad,2026-02-16,free,UK,26,10,18.4,0,12,15,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0428240478ff,2025-02-23,enterprise,DE,41,0,16.2,1,19,17,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_871fde9f698a,2025-04-22,free,UK,27,7,14.8,2,8,19,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_99a8992238c2,2025-02-27,free,DE,19,8,12.9,3,5,21,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4fe102302680,2025-08-11,free,DE,27,7,3.0,5,16,70,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e48092c672bf,2025-05-31,free,UK,7,2,4.4,5,7,25,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6b8cf826f7d8,2025-09-15,free,FR,30,1,16.1,1,28,27,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_12d6c3a70a80,2025-07-10,free,CA,33,4,17.6,3,13,49,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b495ce84efa1,2024-12-07,free,US,9,7,1.7,3,9,60,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_98e4d9be57d2,2026-03-11,pro,FR,18,8,2.2,1,9,60,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_88a3bca28cbe,2025-03-30,enterprise,UK,36,7,14.0,5,0,83,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_30f9a3dd72a6,2024-10-11,pro,UK,39,2,11.2,2,19,62,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_72ae770d0e7e,2024-05-30,free,US,14,0,1.1,0,13,87,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_095b7be62106,2025-11-22,free,FR,37,14,13.5,3,8,88,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_36e0870f781f,2025-04-08,free,US,21,14,12.0,2,25,75,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2987e195915a,2025-05-29,free,CA,43,0,17.7,2,9,19,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_819a3f933863,2025-11-14,free,DE,5,14,14.7,0,7,70,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9b03caebb019,2025-06-03,free,FR,34,3,3.7,4,22,85,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b924dab5d03e,2026-01-29,free,US,26,2,18.0,0,21,90,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a06b12ab8468,2025-11-26,free,FR,31,3,19.8,2,2,14,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d81c8bb6bd7c,2024-08-25,free,US,33,9,9.7,3,27,32,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_04421b82089d,2025-12-25,free,FR,36,5,9.6,2,9,48,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ddcab6125a0c,2025-07-17,free,FR,46,14,17.0,5,14,48,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c5c033fdb664,2024-09-09,pro,FR,18,11,3.2,5,11,30,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e4fbd7b80938,2026-04-21,free,DE,46,11,5.9,0,16,75,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9044085fff07,2024-07-10,pro,CA,14,6,18.3,5,11,17,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9691f134a579,2024-04-03,free,UK,17,2,8.6,4,23,91,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c8bf94806e13,2024-07-29,free,UK,19,3,7.1,5,27,35,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c672989de65d,2025-02-02,free,CA,14,7,9.8,3,12,25,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b1ada573ed4f,2025-01-15,free,US,20,8,2.7,4,0,79,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5a103e36f1e0,2024-06-19,pro,CA,45,12,17.7,2,20,48,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3e3f40067443,2024-11-18,free,FR,17,13,17.8,1,24,20,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2920d4ba547b,2025-04-15,pro,FR,49,3,11.4,2,12,44,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a352aec7aee7,2024-07-19,free,FR,34,14,17.8,2,4,15,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_20c1c5ae812e,2024-10-06,pro,US,33,14,4.6,1,1,60,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_37a6db85f069,2025-04-03,free,US,6,3,17.7,4,18,34,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_f79199ceed9b,2024-08-24,free,CA,48,4,2.5,0,18,94,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_fc2aef58950b,2024-06-16,free,UK,9,13,18.9,4,17,60,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_fa6b3baa1f5a,2024-10-03,free,FR,8,3,5.1,2,26,45,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7f1b8a90661d,2025-08-28,free,FR,43,3,10.9,3,27,66,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_17539548ad5b,2026-04-01,free,FR,47,10,5.2,3,26,22,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_eb3571766e5e,2025-08-31,free,DE,13,0,3.1,3,0,43,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_02f7393efb7b,2024-01-20,free,DE,41,10,17.2,3,29,89,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_24480b4524ef,2024-03-16,free,DE,36,14,5.3,0,14,88,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_926bf4a36ec1,2025-01-05,pro,UK,36,12,16.3,2,2,47,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_52a31af1311d,2024-04-04,pro,DE,44,8,1.4,1,23,28,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d3187398a5b2,2024-02-12,pro,DE,2,11,12.0,4,27,93,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a5e672a0e1ba,2024-02-17,free,DE,45,1,9.0,4,6,56,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_215c024ae11b,2024-01-17,free,DE,47,9,1.2,4,0,55,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0740219ae129,2025-03-08,pro,US,39,12,19.4,4,2,23,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d4167a331329,2024-10-13,free,UK,3,3,8.8,5,15,84,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7d0325d9072c,2024-11-29,free,CA,32,8,1.6,5,21,63,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_042c50318bfe,2025-11-05,free,CA,3,13,11.5,2,6,49,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ddcd02e06f10,2025-02-16,free,UK,40,1,4.7,4,17,35,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_29f5241cb081,2024-10-24,free,CA,38,5,7.0,3,4,35,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_382888140da7,2024-11-29,free,UK,49,0,12.0,3,6,20,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_fd5301be2d85,2024-06-11,free,UK,17,9,9.5,4,12,69,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ec81d14c3ac8,2025-04-23,free,UK,20,4,9.5,0,17,19,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_108faf06944c,2025-04-06,free,DE,20,0,16.4,5,3,25,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5b8628287860,2025-03-03,enterprise,CA,47,2,6.2,2,24,38,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_96182e2d139a,2025-05-21,free,DE,32,2,14.5,4,16,16,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9c7d0c39632f,2024-07-10,free,UK,17,2,17.3,4,21,11,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3095a1207004,2024-09-29,free,UK,25,10,20.0,1,24,25,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0568b5216772,2024-08-21,pro,UK,29,11,14.5,5,22,58,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_44123dcabe4e,2025-11-09,free,UK,48,4,3.0,4,6,56,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b2e456cced02,2025-12-05,free,FR,13,0,8.6,3,3,56,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_36f25a9f84cc,2024-06-26,free,DE,36,8,12.9,1,6,71,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8121232c123b,2024-02-15,free,UK,8,13,5.6,4,2,46,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1ca5ecf16f27,2025-03-27,free,CA,14,1,3.4,0,13,34,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_60f6736d6cf7,2024-06-04,free,US,43,10,3.5,1,0,11,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_50b80fa7cfeb,2024-11-23,free,FR,28,14,4.0,0,9,20,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_192381f84e4f,2024-06-18,free,CA,15,5,13.3,2,17,23,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_19f98cb7bc2d,2025-06-22,pro,CA,13,14,4.9,3,21,11,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c873be0a298f,2025-09-02,free,US,39,5,15.4,3,7,78,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_07a227ef81e0,2024-08-26,free,FR,11,7,9.1,3,18,86,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_34de9933ebbb,2025-11-26,free,UK,3,9,10.4,1,20,88,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_618778658f97,2024-07-18,free,FR,1,12,17.8,2,14,16,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_23d95b55492b,2024-07-14,pro,UK,4,4,7.6,1,17,29,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6f5dfd3518b4,2025-09-16,free,CA,14,0,8.6,5,26,93,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_073106399c44,2024-07-24,free,UK,24,1,15.6,0,2,90,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2e6498cc7793,2025-09-14,free,DE,28,3,15.3,0,23,52,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2cc8ea985df3,2025-11-25,pro,US,47,13,15.4,3,16,34,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_719437b1f37c,2026-02-24,free,DE,30,10,11.5,2,10,35,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_96117b4c8d8e,2024-06-20,enterprise,UK,43,7,7.7,1,5,57,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3c73e378e9a2,2024-09-30,free,UK,3,9,12.3,1,28,72,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_41fbe2be58fb,2024-10-08,free,DE,41,10,9.6,1,17,81,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_749a8885ad40,2025-08-19,free,FR,35,3,15.1,4,27,90,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_da98fd85cd5f,2025-06-18,free,FR,2,7,10.6,0,29,82,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_da230c00d904,2024-07-28,free,FR,43,1,14.7,1,20,18,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_16ffb6d26127,2025-02-27,free,US,5,8,5.8,2,9,37,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_65a615f1e1b5,2024-01-01,pro,DE,2,13,17.8,3,23,19,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8e1083c47e97,2025-06-06,free,UK,39,1,19.8,1,1,82,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_fad7027a21b0,2024-11-04,enterprise,CA,48,14,1.7,3,9,49,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_019eb9896c3b,2024-08-22,free,US,32,12,4.3,1,24,59,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_aa200230709d,2025-06-03,free,US,4,14,7.8,1,8,11,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4c2de8ec88de,2025-04-05,free,UK,37,1,4.4,3,0,32,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2146275a107b,2024-12-09,pro,DE,38,9,7.9,4,29,90,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3f5d94a1da89,2025-09-06,free,CA,19,5,18.6,5,29,27,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1e2661ce4efe,2024-01-27,pro,UK,18,5,1.2,0,28,75,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d5564b993738,2024-09-18,free,DE,8,10,13.2,1,3,91,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a1d5c0c896b5,2025-07-18,free,DE,1,14,12.0,5,27,86,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a7dfefa94ead,2024-05-18,free,DE,7,8,2.4,1,20,53,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_bf177334f84a,2025-03-18,pro,US,18,5,5.0,4,7,62,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_01c4992af104,2024-10-06,free,FR,2,13,15.2,1,15,51,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a5806deb134d,2026-01-03,free,CA,1,5,14.4,4,6,60,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7bae3475cc23,2024-07-30,free,DE,19,8,1.0,5,4,51,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1a4c775f1d7d,2026-01-25,pro,DE,40,10,19.6,5,29,53,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_71a37fa7d524,2025-03-29,free,DE,23,2,6.2,5,15,53,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b53f24f443e9,2024-04-28,free,DE,34,6,14.2,1,25,37,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_84407c57251d,2025-08-31,free,FR,36,11,13.5,2,7,13,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_bda039797be9,2024-05-05,free,DE,16,7,3.3,0,7,37,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d9c7bab96d76,2024-05-20,free,CA,13,13,9.3,4,27,53,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_59f4439b2d01,2025-08-01,free,US,44,9,17.5,1,13,62,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d66bb30041c2,2025-12-18,free,CA,16,14,13.6,4,8,55,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8357da8a716b,2025-03-12,free,CA,14,11,5.5,1,0,60,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9be2af5b39e0,2025-05-24,free,FR,40,6,19.3,1,24,15,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b78b670f5b57,2024-08-31,free,DE,39,4,17.3,3,15,10,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c7b30d560b9b,2026-03-19,free,DE,40,0,18.0,2,13,31,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_06f1a0b919f6,2024-11-20,free,CA,32,7,4.3,3,15,37,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_722138f5359b,2026-04-15,free,DE,41,8,1.1,4,20,66,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4c39bb1708e0,2025-02-24,free,DE,7,11,2.9,0,26,74,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d160d9e91a77,2024-10-11,free,UK,2,1,15.5,3,0,66,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b16c3b2686e5,2025-12-04,pro,UK,12,10,15.0,5,9,93,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b813f32432cf,2024-04-21,enterprise,US,21,13,13.5,3,23,17,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
